2017-09-21 11:00:13.675 INFO  [ModuleRegistry-8] - Module INITIALIZING
2017-09-21 11:00:14.014 INFO  [ModuleRegistry-8] - Module INITIALIZED
2017-09-21 11:00:14.114 INFO  [ModuleRegistry-8] - Module STARTING
2017-09-21 11:00:14.263 INFO  [ModuleRegistry-8] - Module STARTED
2017-09-21 11:00:57.347 INFO  [ModuleRegistry-7] - 
2017-09-21 11:00:57.348 INFO  [ModuleRegistry-7] - *************************************************
2017-09-21 11:00:57.348 INFO  [ModuleRegistry-7] - SensorHub Restarted
2017-09-21 11:00:57.348 INFO  [ModuleRegistry-7] - Starting log for 'Motion - Northwest' [urn:osh:client:e4bc1957-a74a-485f-9317-b5f5646f6d1d]
2017-09-21 11:00:57.348 INFO  [ModuleRegistry-7] - Module INITIALIZING
2017-09-21 11:00:57.832 INFO  [ModuleRegistry-7] - Module INITIALIZED
2017-09-21 11:00:57.906 INFO  [ModuleRegistry-7] - Module STARTING
2017-09-21 11:00:58.125 INFO  [ModuleRegistry-7] - Module STARTED
2017-09-21 11:02:37.387 INFO  [ModuleRegistry-8] - 
2017-09-21 11:02:37.387 INFO  [ModuleRegistry-8] - *************************************************
2017-09-21 11:02:37.387 INFO  [ModuleRegistry-8] - SensorHub Restarted
2017-09-21 11:02:37.387 INFO  [ModuleRegistry-8] - Starting log for 'Motion - Northwest' [urn:osh:client:e4bc1957-a74a-485f-9317-b5f5646f6d1d]
2017-09-21 11:02:37.387 INFO  [ModuleRegistry-8] - Module INITIALIZING
2017-09-21 11:02:38.181 INFO  [ModuleRegistry-8] - Module INITIALIZED
2017-09-21 11:02:38.286 INFO  [ModuleRegistry-8] - Module STARTING
2017-09-21 11:02:38.355 INFO  [ModuleRegistry-8] - Module STARTED
2017-09-21 11:03:27.648 INFO  [ModuleRegistry-8] - 
2017-09-21 11:03:27.649 INFO  [ModuleRegistry-8] - *************************************************
2017-09-21 11:03:27.649 INFO  [ModuleRegistry-8] - SensorHub Restarted
2017-09-21 11:03:27.649 INFO  [ModuleRegistry-8] - Starting log for 'Motion - Northwest' [urn:osh:client:e4bc1957-a74a-485f-9317-b5f5646f6d1d]
2017-09-21 11:03:27.650 INFO  [ModuleRegistry-8] - Module INITIALIZING
2017-09-21 11:03:28.184 INFO  [ModuleRegistry-8] - Module INITIALIZED
2017-09-21 11:03:28.203 INFO  [ModuleRegistry-8] - Module STARTING
2017-09-21 11:03:28.339 INFO  [ModuleRegistry-8] - Module STARTED
2017-09-21 11:19:55.482 INFO  [ModuleRegistry-8] - 
2017-09-21 11:19:55.482 INFO  [ModuleRegistry-8] - *************************************************
2017-09-21 11:19:55.482 INFO  [ModuleRegistry-8] - SensorHub Restarted
2017-09-21 11:19:55.482 INFO  [ModuleRegistry-8] - Starting log for 'Motion - Northwest' [urn:osh:client:e4bc1957-a74a-485f-9317-b5f5646f6d1d]
2017-09-21 11:19:55.482 INFO  [ModuleRegistry-8] - Module INITIALIZING
2017-09-21 11:19:55.886 INFO  [ModuleRegistry-8] - Module INITIALIZED
2017-09-21 11:19:55.962 INFO  [ModuleRegistry-8] - Module STARTING
2017-09-21 11:19:56.095 INFO  [ModuleRegistry-8] - Module STARTED
2017-09-21 11:20:51.562 INFO  [ModuleRegistry-8] - 
2017-09-21 11:20:51.563 INFO  [ModuleRegistry-8] - *************************************************
2017-09-21 11:20:51.563 INFO  [ModuleRegistry-8] - SensorHub Restarted
